chr22	25959981	25960594	chr22	26098113	26098383	5
chr22	25598348	25598952	chr22	25843861	25844574	4
chr22	23969547	23969984	chr22	24108007	24109635	6
chr22	26169005	26169872	chr22	26756263	26757573	6
chr22	23062623	23063810	chr22	23087190	23088714	13
chr22	25167408	25168674	chr22	25246326	25246527	5
chr22	18225262	18225935	chr22	18374389	18375305	8
chr22	17640126	17640850	chr22	17651859	17653023	7
chr22	22549149	22550983	chr22	22559145	22562792	49
chr22	23285004	23286140	chr22	23295970	23297291	11
chr22	19166362	19169101	chr22	19616769	19617967	22
chr22	23053235	23054607	chr22	23062569	23064619	17
chr22	24524877	24525237	chr22	24569912	24572071	9
chr22	26759830	26761573	chr22	27041055	27042031	18
chr22	24372134	24372951	chr22	24571267	24571750	6
chr22	27231343	27233486	chr22	28405237	28406266	16
chr22	27152174	27153029	chr22	28276077	28277223	6
chr22	22465123	22466200	chr22	22510738	22511945	21
chr22	22697094	22697639	chr22	22785809	22786099	4
chr22	19166870	19167166	chr22	19465959	19467273	4
chr22	27074420	27075192	chr22	28199717	28201206	10
chr22	29790585	29791200	chr22	29810129	29811455	5
chr22	23301559	23301803	chr22	23316677	23317442	4
chr22	23095288	23096860	chr22	23296933	23298717	43
chr22	29251579	29251880	chr22	29433029	29434105	10
chr22	22763358	22764047	chr22	22776583	22777484	13
chr22	22555158	22555934	chr22	22589550	22590838	14
chr22	18941886	18942194	chr22	19617395	19617980	7
chr22	25778849	25779412	chr22	25843805	25844349	4
chr22	25164787	25165705	chr22	25452376	25453497	8
chr22	22929408	22929747	chr22	23027309	23028269	6
chr22	17847376	17848310	chr22	17980722	17980935	4
chr22	24298636	24299034	chr22	24570500	24572215	21
chr22	20771745	20772921	chr22	21051640	21052067	14
chr22	25599569	25600436	chr22	25729408	25730305	4
chr22	22384835	22385386	chr22	23277881	23278759	10
chr22	25857607	25858957	chr22	26166209	26171031	102
chr22	20960135	20961290	chr22	21054526	21056129	8
chr22	25597924	25598765	chr22	26168630	26169312	8
chr22	24584520	24587194	chr22	24626605	24628398	37
chr22	22818044	22819183	chr22	22901634	22901949	5
chr22	24721006	24721577	chr22	24817455	24817714	6
chr22	26299278	26299570	chr22	26726965	26727519	6
chr22	19205434	19205841	chr22	19617528	19617781	5
chr22	19481231	19481557	chr22	19617517	19617856	4
chr22	17648674	17650395	chr22	17979831	17981161	11
chr22	23881278	23882082	chr22	23933220	23933517	5
chr22	23145924	23146574	chr22	23225990	23226553	4
chr22	29789800	29793531	chr22	29918830	29922261	74
chr22	29790714	29791816	chr22	29866008	29867121	11
chr22	28649299	28650054	chr22	28838337	28838691	4
chr22	24502182	24504614	chr22	24570182	24573112	35
chr22	29138595	29139985	chr22	29225351	29226022	5
chr22	23028371	23029231	chr22	23062761	23063586	4
chr22	20776459	20777152	chr22	20810423	20810805	4
chr22	25757902	25759884	chr22	25842799	25844592	24
chr22	19704669	19705990	chr22	19718238	19718575	8
chr22	22929281	22929615	chr22	23300798	23301669	6
chr22	23470348	23470904	chr22	23631684	23632922	6
chr22	22384849	22385361	chr22	22464960	22466216	7
chr22	22928811	22930220	chr22	23029272	23030718	12
chr22	23095519	23096327	chr22	23130720	23131016	7
chr22	22510906	22511675	chr22	22558149	22559478	6
chr22	22562155	22562596	chr22	22777023	22777450	8
chr22	19717874	19718829	chr22	19892716	19894325	6
chr22	25631624	25632778	chr22	26168451	26169373	16
chr22	20960196	20961075	chr22	20979827	20980038	4
chr22	23113668	23114167	chr22	23301464	23301690	5
chr22	22384715	22385512	chr22	22555579	22557014	6
chr22	24298821	24299079	chr22	24372007	24373517	5
chr22	26760391	26760701	chr22	26853816	26855106	6
chr22	22414552	22415875	chr22	22549863	22551152	15
chr22	26857017	26857524	chr22	27041357	27041978	7
chr22	22784678	22787355	chr22	22814420	22819016	54
chr22	22384711	22386577	chr22	22549654	22550896	21
chr22	24818937	24820524	chr22	24833934	24834774	7
chr22	23301521	23301922	chr22	23479981	23480920	6
chr22	21239122	21240346	chr22	21271240	21271975	5
chr22	25506739	25507216	chr22	25568285	25568939	5
chr22	22302074	22302348	chr22	23297651	23298304	4
chr22	23188125	23193747	chr22	23295413	23299223	122
chr22	28447293	28449005	chr22	28836779	28839370	17
chr22	20771859	20773225	chr22	21095671	21096392	6
chr22	19023392	19024070	chr22	19072575	19073426	4
chr22	26743082	26744037	chr22	26763722	26763950	4
chr22	23045224	23045571	chr22	23088175	23088375	4
chr22	23189697	23190757	chr22	23282584	23283628	4
chr22	25857151	25860063	chr22	26096302	26099059	60
chr22	25858541	25858717	chr22	26100272	26100837	4
chr22	23212576	23213965	chr22	23226209	23227180	5
chr22	23112746	23112968	chr22	23225866	23226421	4
chr22	27039108	27039847	chr22	27061139	27062108	5
chr22	27231303	27232492	chr22	28200432	28201324	14
chr22	29791070	29791975	chr22	29807394	29807974	6
chr22	24129232	24130319	chr22	24191627	24192002	5
chr22	19460956	19461442	chr22	19617275	19618104	4
chr22	23656733	23658395	chr22	23725404	23730310	71
chr22	20772466	20773446	chr22	20917484	20919003	11
chr22	23189874	23192817	chr22	23225762	23227100	25
chr22	19665850	19668948	chr22	19704291	19706155	32
chr22	21051603	21052108	chr22	21095733	21096349	4
chr22	22066842	22068213	chr22	22079856	22081326	11
chr22	29601718	29602546	chr22	29640943	29642307	10
chr22	22415071	22416005	chr22	22453262	22454016	5
chr22	18275060	18275301	chr22	18312830	18313251	5
chr22	25630953	25633585	chr22	25729329	25730588	38
chr22	20146320	20146911	chr22	20271799	20272716	4
chr22	24720301	24722711	chr22	24899043	24899740	22
chr22	23519469	23523222	chr22	23628860	23635017	66
chr22	24458413	24459080	chr22	24627402	24627603	4
chr22	25631740	25632111	chr22	25843678	25844269	5
chr22	24529056	24530166	chr22	24570722	24571868	13
chr22	23520733	23521080	chr22	23619178	23620156	5
chr22	23152363	23153193	chr22	23225894	23226566	8
chr22	26568598	26569529	chr22	26755833	26756569	5
chr22	24819553	24821042	chr22	24880007	24882373	22
chr22	23301140	23301744	chr22	23476033	23476884	6
chr22	25758226	25758682	chr22	25799681	25801772	8
chr22	23044846	23045418	chr22	23090651	23091284	5
chr22	23130408	23131268	chr22	23221823	23223132	5
chr22	20850609	20851072	chr22	20918672	20919012	4
chr22	27074871	27075326	chr22	27149049	27149338	4
chr22	23226074	23227431	chr22	23284702	23285349	6
chr22	26276476	26276774	chr22	26726946	26727245	5
chr22	19718100	19718408	chr22	20116438	20117209	5
chr22	23297646	23307140	chr22	23463450	23475504	1026
chr22	25631732	25632106	chr22	26726905	26727602	6
chr22	22785934	22786915	chr22	22901385	22901949	8
chr22	22067187	22067751	chr22	23297831	23298707	8
chr22	18224071	18226230	chr22	18267051	18269798	44
chr22	25477391	25478098	chr22	25598382	25598574	5
chr22	22384175	22385571	chr22	23295887	23297197	24
chr22	19483069	19484354	chr22	19617358	19618165	16
chr22	26763543	26763955	chr22	27038758	27039319	4
chr22	19717910	19718572	chr22	20000563	20001217	8
chr22	22936470	22936846	chr22	23008814	23009781	6
chr22	26168828	26173135	chr22	26725428	26728455	76
chr22	22817212	22819332	chr22	22928512	22930832	27
chr22	28446633	28448488	chr22	28989159	28991455	45
chr22	29198681	29199295	chr22	29224659	29225633	6
chr22	22067318	22067866	chr22	22260412	22261544	8
chr22	24717429	24718918	chr22	24917853	24918158	6
chr22	23189834	23191666	chr22	23283688	23285909	22
chr22	18223681	18226415	chr22	18312493	18313204	15
chr22	23301414	23301829	chr22	23371122	23372315	9
chr22	22763539	22764003	chr22	22817006	22817799	5
chr22	23130260	23131587	chr22	23301284	23301749	7
chr22	20144070	20145649	chr22	20224679	20226949	43
chr22	25858566	25858930	chr22	25940013	25940774	8
chr22	23197646	23198482	chr22	23277948	23278396	6
chr22	24203741	24204754	chr22	24371657	24373133	18
chr22	26726790	26727220	chr22	26755889	26756517	4
chr22	23009092	23009530	chr22	23028825	23029279	5
chr22	26760117	26760804	chr22	26794525	26794932	5
chr22	25154190	25154898	chr22	25245883	25246601	4
chr22	22549370	22550400	chr22	23296745	23298554	25
chr22	23130093	23130935	chr22	23293867	23294601	4
chr22	22711627	22711889	chr22	22816465	22817687	4
chr22	23301287	23301747	chr22	23454493	23456224	10
chr22	18312728	18313496	chr22	18505770	18506540	7
chr22	17398399	17398792	chr22	17490475	17491031	4
chr22	20143142	20145809	chr22	20269538	20273669	99
chr22	19897456	19897891	chr22	19935082	19935607	9
chr22	18370989	18372025	chr22	18558179	18559083	8
chr22	29866491	29867238	chr22	29920552	29921448	6
chr22	23520230	23520918	chr22	23583029	23584363	5
chr22	19619598	19620454	chr22	19705616	19706232	4
chr22	17558155	17558799	chr22	17652163	17653052	4
chr22	23301282	23302024	chr22	23881414	23882099	10
chr22	19957789	19958253	chr22	20271440	20273100	4
chr22	22562121	22562623	chr22	22676135	22676669	10
chr22	22777001	22777499	chr22	22785683	22786624	10
chr22	18310749	18311242	chr22	18558490	18559078	4
chr22	23096116	23097224	chr22	23470389	23471113	5
chr22	23301400	23302038	chr22	23515605	23516759	14
chr22	20144202	20145450	chr22	20850632	20851291	10
chr22	23196665	23199301	chr22	23295830	23298710	50
chr22	23277463	23279112	chr22	23297625	23299111	7
chr22	18505926	18508208	chr22	18558708	18560019	13
chr22	23087971	23088589	chr22	23226113	23226899	6
chr22	23212878	23213970	chr22	23298059	23298836	6
chr22	17749075	17749931	chr22	17980027	17981197	12
chr22	29436299	29437528	chr22	29640917	29642087	24
chr22	26789800	26790656	chr22	26856764	26857726	6
chr22	22787591	22789348	chr22	22817417	22818691	6
chr22	29508014	29509225	chr22	29641580	29642125	11
chr22	23027601	23027750	chr22	23301419	23301709	4
chr22	19166779	19167095	chr22	19705612	19705790	4
chr22	24720198	24721775	chr22	24880913	24882016	16
chr22	18224233	18226280	chr22	18558258	18559140	13
chr22	22292005	22295157	chr22	22306187	22308451	60
chr22	25164431	25166836	chr22	25242565	25247587	77
chr22	23190619	23192100	chr22	23301275	23302053	7
chr22	28282314	28283171	chr22	28402222	28402713	5
chr22	23196806	23198440	chr22	23219670	23220394	18
chr22	25154142	25154759	chr22	25164218	25165255	4
chr22	20771544	20775304	chr22	20849992	20852455	79
chr22	20364879	20365267	chr22	20373360	20373560	4
chr22	26761795	26763920	chr22	26855039	26857624	12
chr22	23268165	23268735	chr22	23277943	23278300	4
chr22	27074894	27076235	chr22	28404533	28405684	18
chr22	27151638	27153035	chr22	28199655	28201092	14
chr22	23520662	23521742	chr22	23610755	23612853	8
chr22	29563001	29564723	chr22	29598460	29599478	14
chr22	28996565	28996980	chr22	29434092	29434957	5
chr22	19166214	19167936	chr22	19464713	19465480	10
chr22	28276799	28277104	chr22	28401474	28402818	4
chr22	25843357	25844186	chr22	26727035	26727233	4
chr22	23309211	23310498	chr22	23470780	23471812	5
chr22	26960925	26961643	chr22	27041290	27042063	6
chr22	22384251	22386072	chr22	22414364	22416909	23
chr22	23301372	23302902	chr22	23634366	23635102	7
chr22	28282467	28282942	chr22	28315639	28316129	4
chr22	28996522	28996802	chr22	29185948	29186865	4
chr22	20772239	20773255	chr22	20925478	20926530	7
chr22	25346597	25349167	chr22	25444259	25445358	36
chr22	22454828	22455802	chr22	22589975	22590542	4
chr22	23300276	23304076	chr22	23726858	23730355	98
chr22	27152656	27153015	chr22	28990791	28991274	5
chr22	22776845	22777310	chr22	22929003	22929642	4
chr22	21095995	21096911	chr22	21137764	21138816	5
chr22	23657463	23658114	chr22	23718185	23718827	9
chr22	23009078	23010207	chr22	23284659	23285647	7
chr22	22065527	22069506	chr22	22291357	22295708	115
chr22	23300191	23302713	chr22	23621892	23625682	87
chr22	24903651	24904124	chr22	24917137	24918087	4
chr22	23152347	23153586	chr22	23219619	23220138	11
chr22	26758959	26762255	chr22	26855766	26859779	73
chr22	22414449	22416219	chr22	22510638	22511856	19
chr22	26291878	26292347	chr22	26714970	26715448	5
chr22	24833713	24834854	chr22	24897594	24899713	11
chr22	23284510	23285331	chr22	23298017	23298560	7
chr22	23190438	23191272	chr22	23223813	23225096	8
chr22	22935317	22936895	chr22	23296720	23298952	21
chr22	25842919	25844212	chr22	26097994	26099373	11
chr22	24298209	24299085	chr22	24643489	24643975	10
chr22	19133430	19134330	chr22	19617450	19617848	8
chr22	28992543	28998550	chr22	29223469	29228618	151
chr22	19829227	19830286	chr22	19896785	19898042	7
chr22	26793871	26795246	chr22	27040396	27042784	29
chr22	22414749	22415402	chr22	22560713	22561184	6
chr22	26755937	26756691	chr22	26857109	26857814	5
chr22	25859863	25860227	chr22	26168587	26169175	6
chr22	28994991	28995447	chr22	29251647	29252752	4
chr22	23969608	23970425	chr22	24191527	24192820	9
chr22	17413070	17414059	chr22	17652398	17652941	6
chr22	23030223	23030591	chr22	23052767	23053542	4
chr22	23144931	23146117	chr22	23189622	23191566	13
chr22	26763750	26764240	chr22	27041258	27041560	4
chr22	26568060	26568823	chr22	26725921	26727589	10
chr22	23288203	23288919	chr22	23296697	23297602	5
chr22	22549662	22550390	chr22	23277808	23278467	4
chr22	28994397	28998763	chr22	29436034	29437482	50
chr22	25962883	25964328	chr22	26097289	26098254	7
chr22	20144033	20146582	chr22	20254971	20256902	85
chr22	26898316	26900652	chr22	27038573	27042363	80
chr22	25758187	25758439	chr22	26097779	26098283	5
chr22	23035313	23035867	chr22	23294508	23295153	4
chr22	22556627	22558586	chr22	22590095	22590512	5
chr22	19742940	19745362	chr22	19896344	19898480	31
chr22	25858585	25858853	chr22	26171884	26172083	4
chr22	23034973	23035906	chr22	23296536	23298553	29
chr22	23062375	23063751	chr22	23089612	23091978	36
chr22	25347988	25348704	chr22	25453134	25454214	12
chr22	23298145	23298492	chr22	23515899	23516963	5
chr22	18393116	18394626	chr22	18558686	18559654	8
chr22	23131916	23133200	chr22	23297062	23297214	4
chr22	23110200	23113301	chr22	23296723	23298560	18
chr22	24720867	24724365	chr22	24915950	24918536	54
chr22	23301403	23301628	chr22	23484068	23484870	5
chr22	21240148	21241082	chr22	21316271	21316628	4
chr22	22464830	22466482	chr22	22561865	22562795	13
chr22	29251293	29251978	chr22	29550359	29550891	7
chr22	22936400	22936986	chr22	23301339	23301543	4
chr22	23883686	23884676	chr22	24108271	24110173	15
chr22	20918551	20919159	chr22	20986535	20986938	4
chr22	22325960	22328036	chr22	23296013	23299543	54
chr22	20918501	20918983	chr22	20959954	20961039	11
chr22	25348105	25348707	chr22	25424587	25424862	5
chr22	22561853	22562852	chr22	22651955	22653040	8
chr22	19717587	19718371	chr22	19744069	19744404	6
chr22	22326654	22327223	chr22	22384434	22385562	6
chr22	22414522	22416011	chr22	22464013	22466259	12
chr22	29790719	29791223	chr22	29808665	29809408	8
chr22	23301387	23301789	chr22	23502154	23503952	6
chr22	19287492	19287794	chr22	19462052	19463210	9
chr22	29550021	29553056	chr22	29640595	29643295	72
chr22	23197909	23198120	chr22	23221477	23222501	4
chr22	18539258	18540637	chr22	18558869	18559183	7
chr22	29550351	29550812	chr22	29598614	29598966	4
chr22	25861168	25862417	chr22	26168909	26169218	5
chr22	18225021	18225552	chr22	18265626	18266540	5
chr22	22817813	22818839	chr22	23029787	23030639	4
chr22	29184573	29188612	chr22	29224541	29227123	53
chr22	19132156	19132574	chr22	19705589	19705929	6
chr22	25858573	25859489	chr22	26159830	26160838	5
chr22	29260513	29261724	chr22	29436761	29437361	5
chr22	28415786	28416658	chr22	28996460	28997234	6
chr22	25938874	25940725	chr22	26168570	26169462	35
chr22	20810087	20811000	chr22	20850753	20851731	6
